region,area,hhid,thogar,factor
central,rural,2065.0,4.0,277.0
central,rural,2066.0,5.0,277.0
central,rural,2067.0,5.0,277.0
central,rural,2068.0,5.0,277.0
central,rural,2069.0,4.0,277.0
central,rural,2070.0,2.0,277.0
central,rural,2071.0,5.0,277.0
central,rural,2072.0,2.0,277.0
central,rural,2073.0,9.0,277.0
central,rural,2074.0,3.0,277.0
central,rural,2075.0,4.0,277.0
central,rural,2076.0,4.0,277.0
central,rural,2077.0,4.0,236.0
central,rural,2078.0,5.0,236.0
central,rural,2079.0,5.0,236.0
central,rural,2080.0,6.0,236.0
central,rural,2081.0,5.0,236.0
central,rural,2082.0,5.0,236.0
central,rural,2083.0,7.0,236.0
central,rural,2084.0,5.0,236.0
central,rural,2085.0,3.0,236.0
central,rural,2086.0,1.0,158.0
central,rural,2087.0,4.0,158.0
central,rural,2088.0,2.0,158.0
central,rural,2089.0,1.0,158.0
central,rural,2090.0,4.0,158.0
central,rural,2091.0,1.0,158.0
central,rural,2092.0,2.0,158.0
central,rural,2093.0,2.0,158.0
central,rural,2094.0,4.0,158.0
central,rural,2095.0,8.0,158.0
central,rural,2096.0,8.0,158.0
central,rural,2097.0,10.0,158.0
central,rural,2098.0,4.0,158.0
central,rural,2099.0,4.0,158.0
central,rural,2100.0,1.0,158.0
central,rural,2101.0,6.0,226.0
central,rural,2102.0,11.0,226.0
central,rural,2103.0,6.0,226.0
central,rural,2104.0,9.0,226.0
central,rural,2105.0,7.0,226.0
central,rural,2106.0,6.0,226.0
central,rural,2107.0,4.0,226.0
central,rural,2108.0,3.0,226.0
central,rural,2109.0,7.0,226.0
central,rural,2110.0,6.0,226.0
central,rural,2111.0,3.0,226.0
central,rural,2112.0,6.0,226.0
central,rural,2113.0,8.0,226.0
central,rural,2114.0,4.0,149.0
central,rural,2115.0,8.0,149.0
central,rural,2116.0,9.0,149.0
central,rural,2117.0,8.0,149.0
central,rural,2118.0,6.0,149.0
central,rural,2119.0,5.0,149.0
central,rural,2120.0,7.0,149.0
central,rural,2121.0,11.0,149.0
central,rural,2122.0,5.0,149.0
central,rural,2123.0,4.0,149.0
central,rural,2124.0,1.0,97.0
central,rural,2125.0,4.0,97.0
central,rural,2126.0,5.0,97.0
central,rural,2127.0,5.0,97.0
central,rural,2128.0,3.0,97.0
central,rural,2129.0,2.0,97.0
central,rural,2130.0,5.0,97.0
central,rural,2131.0,3.0,97.0
central,rural,2132.0,3.0,97.0
central,rural,2133.0,5.0,97.0
central,rural,2134.0,9.0,97.0
central,rural,2135.0,5.0,97.0
central,rural,2136.0,5.0,152.0
central,rural,2137.0,3.0,152.0
central,rural,2138.0,4.0,152.0
central,rural,2139.0,9.0,152.0
central,rural,2140.0,7.0,152.0
central,rural,2141.0,6.0,152.0
central,rural,2142.0,4.0,152.0
central,rural,2143.0,7.0,152.0
central,rural,2144.0,6.0,152.0
central,rural,2145.0,8.0,152.0
central,rural,2146.0,6.0,152.0
central,rural,2147.0,4.0,214.0
central,rural,2148.0,10.0,214.0
central,rural,2149.0,9.0,214.0
central,rural,2150.0,5.0,214.0
central,rural,2151.0,6.0,214.0
central,rural,2152.0,6.0,214.0
central,rural,2153.0,7.0,214.0
central,rural,2154.0,8.0,214.0
central,rural,2155.0,5.0,214.0
central,rural,2156.0,3.0,214.0
central,rural,2157.0,6.0,214.0
central,rural,2158.0,3.0,130.0
central,rural,2159.0,3.0,130.0
central,rural,2160.0,4.0,130.0
central,rural,2161.0,3.0,130.0
central,rural,2162.0,7.0,130.0
central,rural,2163.0,5.0,130.0
central,rural,2164.0,7.0,130.0
central,rural,2165.0,2.0,130.0
central,rural,2166.0,5.0,198.0
central,rural,2167.0,9.0,198.0
central,rural,2168.0,4.0,198.0
central,rural,2169.0,12.0,198.0
central,rural,2170.0,4.0,198.0
central,rural,2171.0,2.0,198.0
central,rural,2172.0,9.0,198.0
central,rural,2173.0,2.0,198.0
central,rural,2174.0,4.0,198.0
central,rural,2175.0,3.0,198.0
central,rural,2176.0,3.0,198.0
central,rural,2177.0,7.0,172.0
central,rural,2178.0,3.0,172.0
central,rural,2179.0,3.0,172.0
central,rural,2180.0,5.0,172.0
central,rural,2181.0,9.0,172.0
central,rural,2182.0,5.0,172.0
central,rural,2183.0,5.0,172.0
central,rural,2184.0,4.0,172.0
central,rural,2185.0,2.0,172.0
central,rural,2186.0,3.0,172.0
central,rural,2187.0,3.0,191.0
central,rural,2188.0,4.0,191.0
central,rural,2189.0,3.0,191.0
central,rural,2190.0,3.0,191.0
central,rural,2191.0,6.0,191.0
central,rural,2192.0,4.0,191.0
central,rural,2193.0,2.0,191.0
central,rural,2194.0,5.0,191.0
central,rural,2195.0,4.0,191.0
central,rural,2196.0,8.0,191.0
central,rural,2197.0,7.0,191.0
central,rural,2198.0,4.0,191.0
central,rural,2199.0,9.0,202.0
central,rural,2200.0,7.0,202.0
central,rural,2201.0,6.0,202.0
central,rural,2202.0,5.0,202.0
central,rural,2203.0,6.0,202.0
central,rural,2204.0,4.0,202.0
central,rural,2205.0,8.0,202.0
central,rural,2206.0,7.0,202.0
central,rural,2207.0,5.0,202.0
central,rural,2208.0,6.0,202.0
central,rural,2209.0,4.0,182.0
central,rural,2210.0,6.0,182.0
central,rural,2211.0,5.0,182.0
central,rural,2212.0,5.0,182.0
central,rural,2213.0,1.0,182.0
central,rural,2214.0,1.0,182.0
central,rural,2215.0,1.0,182.0
central,rural,2216.0,6.0,182.0
central,rural,2217.0,3.0,182.0
central,rural,2218.0,6.0,182.0
central,rural,2219.0,7.0,209.0
central,rural,2220.0,3.0,209.0
central,rural,2221.0,4.0,209.0
central,rural,2222.0,1.0,209.0
central,rural,2223.0,5.0,209.0
central,rural,2224.0,5.0,209.0
central,rural,2225.0,15.0,209.0
central,rural,2226.0,6.0,209.0
central,rural,2227.0,10.0,209.0
central,rural,2228.0,5.0,209.0
central,rural,2229.0,11.0,179.0
central,rural,2230.0,6.0,179.0
central,rural,2231.0,10.0,179.0
central,rural,2232.0,3.0,179.0
central,rural,2233.0,6.0,179.0
central,rural,2234.0,2.0,179.0
central,rural,2235.0,5.0,179.0
central,rural,2236.0,8.0,179.0
central,rural,2237.0,8.0,179.0
central,rural,2238.0,8.0,179.0
suroriente,urbana,2239.0,3.0,73.0
suroriente,urbana,2240.0,6.0,73.0
suroriente,urbana,2241.0,6.0,73.0
suroriente,urbana,2242.0,2.0,73.0
suroriente,urbana,2243.0,5.0,73.0
suroriente,urbana,2244.0,4.0,73.0
suroriente,urbana,2245.0,8.0,73.0
suroriente,urbana,2246.0,1.0,73.0
suroriente,urbana,2247.0,8.0,73.0
suroriente,urbana,2248.0,7.0,73.0
suroriente,urbana,2249.0,1.0,73.0
suroriente,urbana,2250.0,2.0,73.0
suroriente,urbana,2251.0,5.0,73.0
suroriente,urbana,2252.0,4.0,101.0
suroriente,urbana,2253.0,4.0,101.0
suroriente,urbana,2254.0,1.0,101.0
suroriente,urbana,2255.0,3.0,101.0
suroriente,urbana,2256.0,6.0,101.0
suroriente,urbana,2257.0,4.0,101.0
suroriente,urbana,2258.0,3.0,101.0
suroriente,urbana,2259.0,1.0,101.0
suroriente,urbana,2260.0,4.0,101.0
suroriente,rural,2261.0,6.0,175.0
suroriente,rural,2262.0,3.0,175.0
suroriente,rural,2263.0,10.0,175.0
suroriente,rural,2264.0,11.0,175.0
suroriente,rural,2265.0,7.0,175.0
suroriente,rural,2266.0,8.0,175.0
suroriente,rural,2267.0,2.0,175.0
suroriente,rural,2268.0,3.0,175.0
suroriente,rural,2269.0,6.0,175.0
suroriente,rural,2270.0,8.0,175.0
suroriente,rural,2271.0,2.0,175.0
suroriente,rural,2272.0,4.0,175.0
suroriente,urbana,2273.0,4.0,160.0
suroriente,urbana,2274.0,4.0,160.0
suroriente,urbana,2275.0,8.0,160.0
suroriente,urbana,2276.0,5.0,160.0
suroriente,urbana,2277.0,2.0,160.0
suroriente,urbana,2278.0,4.0,160.0
suroriente,urbana,2279.0,5.0,160.0
suroriente,urbana,2280.0,5.0,160.0
suroriente,urbana,2281.0,5.0,160.0
suroriente,urbana,2282.0,3.0,160.0
suroriente,urbana,2283.0,7.0,160.0
suroriente,urbana,2284.0,5.0,160.0
suroriente,rural,2285.0,8.0,203.0
suroriente,rural,2286.0,5.0,203.0
suroriente,rural,2287.0,10.0,203.0
suroriente,rural,2288.0,2.0,203.0
suroriente,rural,2289.0,3.0,203.0
suroriente,rural,2290.0,3.0,203.0
suroriente,rural,2291.0,2.0,203.0
suroriente,rural,2292.0,5.0,203.0
suroriente,rural,2293.0,12.0,203.0
suroriente,rural,2294.0,5.0,355.0
suroriente,rural,2295.0,6.0,355.0
suroriente,rural,2296.0,9.0,355.0
suroriente,rural,2297.0,5.0,355.0
suroriente,rural,2298.0,8.0,355.0
suroriente,rural,2299.0,5.0,355.0
suroriente,rural,2300.0,6.0,355.0
suroriente,rural,2301.0,13.0,355.0
suroriente,rural,2302.0,2.0,355.0
suroriente,rural,2303.0,2.0,355.0
suroriente,rural,2304.0,5.0,355.0
suroriente,urbana,2305.0,5.0,237.0
suroriente,urbana,2306.0,4.0,237.0
suroriente,urbana,2307.0,3.0,237.0
suroriente,urbana,2308.0,4.0,237.0
suroriente,urbana,2309.0,4.0,237.0
suroriente,urbana,2310.0,7.0,237.0
suroriente,urbana,2311.0,2.0,132.0
suroriente,urbana,2312.0,1.0,132.0
suroriente,urbana,2313.0,6.0,132.0
suroriente,urbana,2314.0,5.0,132.0
suroriente,urbana,2315.0,6.0,132.0
suroriente,urbana,2316.0,5.0,132.0
suroriente,urbana,2317.0,4.0,132.0
suroriente,urbana,2318.0,2.0,132.0
suroriente,urbana,2319.0,2.0,132.0
suroriente,urbana,2320.0,7.0,95.0
suroriente,urbana,2321.0,6.0,95.0
suroriente,urbana,2322.0,7.0,95.0
suroriente,urbana,2323.0,5.0,95.0
suroriente,urbana,2324.0,6.0,95.0
suroriente,urbana,2325.0,9.0,95.0
suroriente,urbana,2326.0,7.0,95.0
suroriente,urbana,2327.0,3.0,95.0
suroriente,urbana,2328.0,4.0,95.0
suroriente,urbana,2329.0,5.0,95.0
suroriente,urbana,2330.0,5.0,95.0
suroriente,urbana,2331.0,4.0,81.0
suroriente,urbana,2332.0,5.0,81.0
suroriente,urbana,2333.0,8.0,81.0
suroriente,urbana,2334.0,6.0,81.0
suroriente,urbana,2335.0,4.0,81.0
suroriente,urbana,2336.0,9.0,81.0
suroriente,urbana,2337.0,7.0,81.0
suroriente,urbana,2338.0,6.0,81.0
suroriente,urbana,2339.0,3.0,81.0
suroriente,urbana,2340.0,4.0,81.0
suroriente,urbana,2341.0,8.0,81.0
suroriente,urbana,2342.0,3.0,81.0
suroriente,urbana,2343.0,6.0,81.0
suroriente,rural,2344.0,3.0,181.0
suroriente,rural,2345.0,3.0,181.0
suroriente,rural,2346.0,1.0,181.0
suroriente,rural,2347.0,8.0,181.0
suroriente,rural,2348.0,5.0,181.0
suroriente,rural,2349.0,9.0,181.0
suroriente,rural,2350.0,8.0,181.0
suroriente,rural,2351.0,3.0,181.0
suroriente,rural,2352.0,7.0,181.0
suroriente,rural,2353.0,6.0,181.0
suroriente,rural,2354.0,5.0,225.0
suroriente,rural,2355.0,3.0,225.0
suroriente,rural,2356.0,6.0,225.0
suroriente,rural,2357.0,2.0,225.0
suroriente,rural,2358.0,10.0,225.0
suroriente,rural,2359.0,5.0,225.0
suroriente,rural,2360.0,8.0,225.0
suroriente,rural,2361.0,6.0,225.0
suroriente,rural,2362.0,5.0,225.0
suroriente,rural,2363.0,4.0,225.0
suroriente,rural,2364.0,4.0,409.0
suroriente,rural,2365.0,12.0,409.0
suroriente,rural,2366.0,9.0,409.0
suroriente,rural,2367.0,3.0,409.0
suroriente,rural,2368.0,4.0,409.0
suroriente,rural,2369.0,1.0,409.0
suroriente,rural,2370.0,6.0,409.0
suroriente,rural,2371.0,6.0,125.0
suroriente,rural,2372.0,7.0,125.0
suroriente,rural,2373.0,12.0,125.0
suroriente,rural,2374.0,5.0,125.0
suroriente,rural,2375.0,1.0,125.0
suroriente,rural,2376.0,3.0,125.0
suroriente,rural,2377.0,1.0,125.0
suroriente,rural,2378.0,1.0,125.0
suroriente,urbana,2379.0,6.0,85.0
suroriente,urbana,2380.0,3.0,85.0
suroriente,urbana,2381.0,6.0,85.0
suroriente,urbana,2382.0,8.0,85.0
suroriente,urbana,2383.0,3.0,85.0
suroriente,urbana,2384.0,5.0,85.0
suroriente,urbana,2385.0,7.0,85.0
suroriente,urbana,2386.0,4.0,85.0
suroriente,urbana,2387.0,4.0,85.0
suroriente,urbana,2388.0,7.0,85.0
suroriente,urbana,2389.0,4.0,182.0
suroriente,urbana,2390.0,5.0,182.0
suroriente,urbana,2391.0,2.0,182.0
suroriente,urbana,2392.0,4.0,182.0
suroriente,urbana,2393.0,4.0,182.0
suroriente,urbana,2394.0,4.0,182.0
suroriente,urbana,2395.0,5.0,115.0
suroriente,urbana,2396.0,2.0,115.0
suroriente,urbana,2397.0,4.0,115.0
suroriente,urbana,2398.0,11.0,115.0
suroriente,urbana,2399.0,8.0,115.0
suroriente,urbana,2400.0,4.0,115.0
suroriente,urbana,2401.0,8.0,115.0
suroriente,rural,2402.0,7.0,234.0
suroriente,rural,2403.0,7.0,234.0
suroriente,rural,2404.0,4.0,234.0
suroriente,rural,2405.0,6.0,234.0
suroriente,rural,2406.0,4.0,234.0
suroriente,rural,2407.0,3.0,234.0
suroriente,rural,2408.0,6.0,234.0
suroriente,rural,2409.0,4.0,234.0
suroriente,rural,2410.0,3.0,87.0
suroriente,rural,2411.0,6.0,87.0
suroriente,rural,2412.0,11.0,87.0
suroriente,rural,2413.0,6.0,87.0
suroriente,rural,2414.0,8.0,87.0
suroriente,rural,2415.0,4.0,87.0
suroriente,rural,2416.0,4.0,87.0
suroriente,rural,2417.0,7.0,87.0
suroriente,rural,2418.0,3.0,87.0
suroriente,rural,2419.0,2.0,137.0
suroriente,rural,2420.0,12.0,137.0
suroriente,rural,2421.0,2.0,137.0
suroriente,rural,2422.0,3.0,137.0
suroriente,rural,2423.0,3.0,137.0
suroriente,rural,2424.0,2.0,137.0
suroriente,rural,2425.0,7.0,137.0
suroriente,rural,2426.0,9.0,137.0
suroriente,rural,2427.0,12.0,137.0
suroriente,rural,2428.0,5.0,137.0
suroriente,urbana,2429.0,6.0,299.0
suroriente,urbana,2430.0,8.0,299.0
suroriente,urbana,2431.0,4.0,299.0
suroriente,urbana,2432.0,6.0,299.0
suroriente,urbana,2433.0,5.0,299.0
suroriente,urbana,2434.0,4.0,299.0
suroriente,urbana,2435.0,7.0,299.0
suroriente,urbana,2436.0,5.0,299.0
suroriente,urbana,2437.0,3.0,299.0
suroriente,rural,2438.0,3.0,201.0
suroriente,rural,2439.0,4.0,201.0
suroriente,rural,2440.0,4.0,201.0
suroriente,rural,2441.0,3.0,201.0
suroriente,rural,2442.0,3.0,201.0
suroriente,rural,2443.0,8.0,201.0
suroriente,rural,2444.0,3.0,201.0
suroriente,rural,2445.0,3.0,201.0
suroriente,rural,2446.0,2.0,201.0
suroriente,rural,2447.0,6.0,201.0
suroriente,rural,2448.0,4.0,201.0
suroriente,rural,2449.0,5.0,303.0
suroriente,rural,2450.0,1.0,303.0
suroriente,rural,2451.0,3.0,303.0
suroriente,rural,2452.0,5.0,303.0
suroriente,rural,2453.0,3.0,303.0
suroriente,rural,2454.0,4.0,303.0
suroriente,rural,2455.0,5.0,303.0
suroriente,rural,2456.0,8.0,303.0
suroriente,rural,2457.0,3.0,303.0
suroriente,rural,2458.0,8.0,303.0
suroriente,rural,2459.0,7.0,303.0
suroriente,rural,2460.0,4.0,183.0
suroriente,rural,2461.0,5.0,183.0
suroriente,rural,2462.0,6.0,183.0
suroriente,rural,2463.0,6.0,183.0
suroriente,rural,2464.0,6.0,183.0
suroriente,rural,2465.0,2.0,183.0
suroriente,rural,2466.0,9.0,183.0
suroriente,rural,2467.0,4.0,183.0
suroriente,rural,2468.0,2.0,183.0
suroriente,rural,2469.0,9.0,183.0
suroriente,urbana,2470.0,3.0,163.0
suroriente,urbana,2471.0,7.0,163.0
suroriente,urbana,2472.0,4.0,163.0
suroriente,urbana,2473.0,7.0,163.0
suroriente,urbana,2474.0,3.0,163.0
suroriente,urbana,2475.0,7.0,163.0
suroriente,urbana,2476.0,8.0,163.0
suroriente,urbana,2477.0,6.0,163.0
suroriente,urbana,2478.0,2.0,163.0
suroriente,urbana,2479.0,7.0,163.0
suroriente,urbana,2480.0,2.0,163.0
suroriente,rural,2481.0,7.0,209.0
suroriente,rural,2482.0,3.0,209.0
suroriente,rural,2483.0,3.0,209.0
suroriente,rural,2484.0,5.0,209.0
suroriente,rural,2485.0,11.0,209.0
suroriente,rural,2486.0,8.0,209.0
suroriente,rural,2487.0,5.0,209.0
suroriente,rural,2488.0,7.0,209.0
suroriente,rural,2489.0,8.0,209.0
suroriente,rural,2490.0,4.0,209.0
suroriente,rural,2491.0,7.0,209.0
suroriente,urbana,2492.0,8.0,234.0
suroriente,urbana,2493.0,5.0,234.0
suroriente,urbana,2494.0,5.0,234.0
suroriente,urbana,2495.0,6.0,234.0
suroriente,urbana,2496.0,4.0,234.0
suroriente,urbana,2497.0,3.0,234.0
suroriente,urbana,2498.0,5.0,234.0
suroriente,urbana,2499.0,8.0,234.0
suroriente,urbana,2500.0,4.0,234.0
suroriente,rural,2501.0,5.0,221.0
suroriente,rural,2502.0,6.0,221.0
suroriente,rural,2503.0,2.0,221.0
suroriente,rural,2504.0,4.0,221.0
suroriente,rural,2505.0,4.0,221.0
suroriente,rural,2506.0,5.0,221.0
suroriente,rural,2507.0,7.0,221.0
suroriente,rural,2508.0,5.0,221.0
suroriente,rural,2509.0,7.0,413.0
suroriente,rural,2510.0,6.0,413.0
suroriente,rural,2511.0,7.0,413.0
suroriente,rural,2512.0,4.0,413.0
suroriente,rural,2513.0,4.0,413.0
suroriente,rural,2514.0,5.0,413.0
suroriente,rural,2515.0,8.0,413.0
suroriente,rural,2516.0,3.0,413.0
suroriente,rural,2517.0,7.0,413.0
suroriente,rural,2518.0,2.0,497.0
suroriente,rural,2519.0,6.0,497.0
suroriente,rural,2520.0,7.0,497.0
suroriente,rural,2521.0,8.0,497.0
suroriente,rural,2522.0,2.0,497.0
suroriente,rural,2523.0,6.0,497.0
suroriente,rural,2524.0,4.0,497.0
suroriente,rural,2525.0,1.0,497.0
suroriente,rural,2526.0,3.0,497.0
suroriente,rural,2527.0,4.0,497.0
suroriente,rural,2528.0,3.0,497.0
suroriente,rural,2529.0,4.0,128.0
suroriente,rural,2530.0,6.0,128.0
suroriente,rural,2531.0,12.0,128.0
suroriente,rural,2532.0,4.0,128.0
suroriente,rural,2533.0,8.0,128.0
suroriente,rural,2534.0,7.0,128.0
suroriente,rural,2535.0,4.0,128.0
suroriente,rural,2536.0,5.0,128.0
suroriente,rural,2537.0,8.0,128.0
suroriente,rural,2538.0,3.0,128.0
suroriente,rural,2539.0,2.0,204.0
suroriente,rural,2540.0,4.0,204.0
suroriente,rural,2541.0,5.0,204.0
suroriente,rural,2542.0,6.0,204.0
suroriente,rural,2543.0,5.0,204.0
suroriente,rural,2544.0,5.0,204.0
suroriente,rural,2545.0,5.0,204.0
suroriente,rural,2546.0,7.0,204.0
suroriente,rural,2547.0,3.0,204.0
suroriente,rural,2548.0,4.0,204.0
suroriente,rural,2549.0,5.0,204.0
suroriente,rural,2550.0,3.0,204.0
suroriente,rural,2551.0,4.0,204.0
suroriente,rural,2552.0,3.0,204.0
suroriente,rural,2553.0,1.0,273.0
suroriente,rural,2554.0,5.0,273.0
suroriente,rural,2555.0,5.0,273.0
suroriente,rural,2556.0,4.0,273.0
suroriente,rural,2557.0,5.0,273.0
suroriente,rural,2558.0,4.0,273.0
suroriente,rural,2559.0,6.0,273.0
suroriente,rural,2560.0,9.0,273.0
suroriente,rural,2561.0,7.0,273.0
suroriente,rural,2562.0,1.0,273.0
suroriente,rural,2563.0,14.0,273.0
suroriente,rural,2564.0,4.0,158.0
suroriente,rural,2565.0,5.0,158.0
suroriente,rural,2566.0,8.0,158.0
suroriente,rural,2567.0,6.0,158.0
suroriente,rural,2568.0,4.0,158.0
suroriente,rural,2569.0,3.0,158.0
suroriente,rural,2570.0,7.0,158.0
suroriente,rural,2571.0,6.0,158.0
suroriente,rural,2572.0,5.0,158.0
suroriente,rural,2573.0,3.0,158.0
suroriente,rural,2574.0,8.0,158.0
suroriente,rural,2575.0,11.0,158.0
suroccidente,rural,2576.0,6.0,618.0
suroccidente,rural,2577.0,12.0,618.0
suroccidente,rural,2578.0,5.0,618.0
suroccidente,rural,2579.0,3.0,618.0
suroccidente,rural,2580.0,11.0,618.0
suroccidente,rural,2581.0,5.0,618.0
suroccidente,rural,2582.0,7.0,618.0
suroccidente,rural,2583.0,11.0,618.0
suroccidente,rural,2584.0,5.0,618.0
suroccidente,rural,2585.0,8.0,618.0
suroccidente,rural,2586.0,3.0,618.0
suroccidente,rural,2587.0,9.0,618.0
suroccidente,rural,2588.0,6.0,618.0
suroccidente,rural,2589.0,7.0,618.0
suroccidente,rural,2590.0,3.0,618.0
suroccidente,rural,2591.0,4.0,539.0
suroccidente,rural,2592.0,8.0,539.0
suroccidente,rural,2593.0,5.0,539.0
suroccidente,rural,2594.0,8.0,539.0
suroccidente,rural,2595.0,2.0,539.0
suroccidente,rural,2596.0,3.0,539.0
suroccidente,rural,2597.0,8.0,539.0
suroccidente,rural,2598.0,4.0,539.0
suroccidente,rural,2599.0,7.0,539.0
suroccidente,rural,2600.0,10.0,539.0
suroccidente,urbana,2601.0,6.0,387.0
suroccidente,urbana,2602.0,11.0,387.0
suroccidente,urbana,2603.0,5.0,387.0
suroccidente,urbana,2604.0,4.0,387.0
suroccidente,urbana,2605.0,5.0,387.0
suroccidente,urbana,2606.0,2.0,387.0
suroccidente,urbana,2607.0,7.0,387.0
suroccidente,urbana,2608.0,4.0,387.0
suroccidente,urbana,2609.0,6.0,387.0
suroccidente,urbana,2610.0,4.0,387.0
suroccidente,rural,2611.0,7.0,409.0
suroccidente,rural,2612.0,5.0,409.0
suroccidente,rural,2613.0,4.0,409.0
suroccidente,rural,2614.0,5.0,409.0
suroccidente,rural,2615.0,3.0,409.0
suroccidente,rural,2616.0,3.0,409.0
suroccidente,rural,2617.0,3.0,409.0
suroccidente,rural,2618.0,9.0,409.0
suroccidente,rural,2619.0,8.0,409.0
suroccidente,urbana,2620.0,6.0,298.0
suroccidente,urbana,2621.0,3.0,298.0
suroccidente,urbana,2622.0,6.0,298.0
suroccidente,urbana,2623.0,2.0,298.0
suroccidente,urbana,2624.0,4.0,298.0
suroccidente,urbana,2625.0,3.0,298.0
suroccidente,urbana,2626.0,2.0,298.0
suroccidente,urbana,2627.0,4.0,298.0
suroccidente,urbana,2628.0,3.0,298.0
suroccidente,urbana,2629.0,1.0,448.0
suroccidente,urbana,2630.0,6.0,448.0
suroccidente,urbana,2631.0,9.0,448.0
suroccidente,urbana,2632.0,3.0,448.0
suroccidente,urbana,2633.0,6.0,448.0
suroccidente,urbana,2634.0,9.0,448.0
suroccidente,urbana,2635.0,8.0,448.0
suroccidente,urbana,2636.0,8.0,448.0
suroccidente,urbana,2637.0,11.0,448.0
suroccidente,urbana,2638.0,6.0,448.0
suroccidente,urbana,2639.0,3.0,448.0
suroccidente,rural,2640.0,12.0,533.0
suroccidente,rural,2641.0,4.0,533.0
suroccidente,rural,2642.0,3.0,533.0
suroccidente,rural,2643.0,9.0,533.0
suroccidente,rural,2644.0,3.0,533.0
suroccidente,rural,2645.0,6.0,533.0
suroccidente,rural,2646.0,7.0,533.0
suroccidente,urbana,2647.0,1.0,267.0
suroccidente,urbana,2648.0,11.0,267.0
suroccidente,urbana,2649.0,8.0,267.0
suroccidente,urbana,2650.0,2.0,267.0
suroccidente,urbana,2651.0,2.0,267.0
suroccidente,urbana,2652.0,5.0,267.0
suroccidente,urbana,2653.0,5.0,267.0
suroccidente,urbana,2654.0,5.0,267.0
suroccidente,urbana,2655.0,9.0,267.0
suroccidente,urbana,2656.0,1.0,267.0
suroccidente,urbana,2657.0,5.0,267.0
suroccidente,urbana,2658.0,4.0,267.0
suroccidente,urbana,2659.0,10.0,267.0
suroccidente,urbana,2660.0,2.0,267.0
suroccidente,rural,2661.0,7.0,591.0
suroccidente,rural,2662.0,3.0,591.0
suroccidente,rural,2663.0,7.0,591.0
suroccidente,rural,2664.0,6.0,591.0
suroccidente,rural,2665.0,8.0,591.0
suroccidente,rural,2666.0,7.0,591.0
suroccidente,rural,2667.0,5.0,591.0
suroccidente,rural,2668.0,4.0,591.0
suroccidente,rural,2669.0,1.0,591.0
suroccidente,rural,2670.0,5.0,591.0
suroccidente,rural,2671.0,10.0,591.0
suroccidente,rural,2672.0,17.0,467.0
suroccidente,rural,2673.0,6.0,467.0
suroccidente,rural,2674.0,5.0,467.0
suroccidente,rural,2675.0,8.0,467.0
suroccidente,rural,2676.0,9.0,467.0
suroccidente,rural,2677.0,6.0,467.0
suroccidente,rural,2678.0,15.0,467.0
suroccidente,rural,2679.0,4.0,467.0
suroccidente,rural,2680.0,9.0,467.0
suroccidente,rural,2681.0,4.0,467.0
suroccidente,rural,2682.0,5.0,467.0
suroccidente,rural,2683.0,11.0,467.0
suroccidente,urbana,2684.0,4.0,285.0
suroccidente,urbana,2685.0,8.0,285.0
suroccidente,urbana,2686.0,6.0,285.0
suroccidente,urbana,2687.0,3.0,285.0
suroccidente,urbana,2688.0,7.0,285.0
suroccidente,urbana,2689.0,7.0,285.0
suroccidente,urbana,2690.0,11.0,285.0
suroccidente,urbana,2691.0,9.0,285.0
suroccidente,urbana,2692.0,2.0,285.0
suroccidente,rural,2693.0,5.0,742.0
