region,area,hhid,thogar,hh_wgt
suroccidente,urbana,2648,11,267.0
suroccidente,urbana,2649,8,267.0
suroccidente,urbana,2650,2,267.0
suroccidente,urbana,2651,2,267.0
suroccidente,urbana,2652,5,267.0
suroccidente,urbana,2653,5,267.0
suroccidente,urbana,2654,5,267.0
suroccidente,urbana,2655,9,267.0
suroccidente,urbana,2656,1,267.0
suroccidente,urbana,2657,5,267.0
suroccidente,urbana,2658,4,267.0
suroccidente,urbana,2659,10,267.0
suroccidente,urbana,2660,2,267.0
suroccidente,rural,2661,7,591.0
suroccidente,rural,2662,3,591.0
suroccidente,rural,2663,7,591.0
suroccidente,rural,2664,6,591.0
suroccidente,rural,2665,8,591.0
suroccidente,rural,2666,7,591.0
suroccidente,rural,2667,5,591.0
suroccidente,rural,2668,4,591.0
suroccidente,rural,2669,1,591.0
suroccidente,rural,2670,5,591.0
suroccidente,rural,2671,10,591.0
suroccidente,rural,2672,17,467.0
suroccidente,rural,2673,6,467.0
suroccidente,rural,2674,5,467.0
suroccidente,rural,2675,8,467.0
suroccidente,rural,2676,9,467.0
suroccidente,rural,2677,6,467.0
suroccidente,rural,2678,15,467.0
suroccidente,rural,2679,4,467.0
suroccidente,rural,2680,9,467.0
suroccidente,rural,2681,4,467.0
suroccidente,rural,2682,5,467.0
suroccidente,rural,2683,11,467.0
suroccidente,urbana,2684,4,285.0
suroccidente,urbana,2685,8,285.0
suroccidente,urbana,2686,6,285.0
suroccidente,urbana,2687,3,285.0
suroccidente,urbana,2688,7,285.0
suroccidente,urbana,2689,7,285.0
suroccidente,urbana,2690,11,285.0
suroccidente,urbana,2691,9,285.0
suroccidente,urbana,2692,2,285.0
suroccidente,rural,2693,5,742.0
suroccidente,rural,2694,3,742.0
suroccidente,rural,2695,2,742.0
suroccidente,rural,2696,8,742.0
suroccidente,rural,2697,4,742.0
suroccidente,rural,2698,8,742.0
suroccidente,rural,2699,6,742.0
suroccidente,urbana,2700,9,279.0
suroccidente,urbana,2701,2,279.0
suroccidente,urbana,2702,9,279.0
suroccidente,urbana,2703,4,279.0
suroccidente,urbana,2704,8,279.0
suroccidente,urbana,2705,3,279.0
suroccidente,urbana,2706,8,279.0
suroccidente,urbana,2707,8,279.0
suroccidente,rural,2708,10,319.0
suroccidente,rural,2709,10,319.0
suroccidente,rural,2710,7,319.0
suroccidente,rural,2711,3,319.0
suroccidente,rural,2712,5,319.0
suroccidente,rural,2713,9,319.0
suroccidente,rural,2714,3,319.0
suroccidente,rural,2715,10,319.0
suroccidente,rural,2716,11,319.0
suroccidente,rural,2717,6,319.0
suroccidente,rural,2718,3,319.0
suroccidente,rural,2719,6,319.0
suroccidente,urbana,2720,5,190.0
suroccidente,urbana,2721,3,190.0
suroccidente,urbana,2722,5,190.0
suroccidente,urbana,2723,4,190.0
suroccidente,urbana,2724,3,190.0
suroccidente,urbana,2725,5,190.0
suroccidente,urbana,2726,6,328.0
suroccidente,urbana,2727,2,328.0
suroccidente,urbana,2728,3,328.0
suroccidente,urbana,2729,10,328.0
suroccidente,urbana,2730,7,328.0
suroccidente,urbana,2731,5,328.0
suroccidente,urbana,2732,4,328.0
suroccidente,urbana,2733,5,328.0
suroccidente,urbana,2734,4,328.0
suroccidente,urbana,2735,8,328.0
suroccidente,urbana,2736,6,328.0
suroccidente,urbana,2737,4,328.0
suroccidente,urbana,2738,7,328.0
suroccidente,urbana,2739,2,441.0
suroccidente,urbana,2740,5,441.0
suroccidente,urbana,2741,3,441.0
suroccidente,urbana,2742,9,441.0
suroccidente,urbana,2743,3,441.0
suroccidente,urbana,2744,3,441.0
suroccidente,urbana,2745,5,441.0
suroccidente,urbana,2746,5,441.0
suroccidente,urbana,2747,5,441.0
suroccidente,urbana,2748,6,441.0
suroccidente,urbana,2749,3,347.0
suroccidente,urbana,2750,3,347.0
suroccidente,urbana,2751,3,347.0
suroccidente,urbana,2752,4,347.0
suroccidente,urbana,2753,5,347.0
suroccidente,urbana,2754,6,347.0
suroccidente,urbana,2755,5,347.0
suroccidente,urbana,2756,3,347.0
suroccidente,urbana,2757,3,347.0
suroccidente,urbana,2758,4,240.0
suroccidente,urbana,2759,6,240.0
suroccidente,urbana,2760,3,240.0
suroccidente,urbana,2761,2,240.0
suroccidente,urbana,2762,3,240.0
suroccidente,urbana,2763,3,240.0
suroccidente,urbana,2764,3,240.0
suroccidente,urbana,2765,6,240.0
suroccidente,urbana,2766,7,240.0
suroccidente,urbana,2767,2,240.0
suroccidente,urbana,2768,3,376.0
suroccidente,urbana,2769,3,376.0
suroccidente,urbana,2770,4,376.0
suroccidente,urbana,2771,4,376.0
suroccidente,urbana,2772,6,376.0
suroccidente,urbana,2773,4,376.0
suroccidente,urbana,2774,6,376.0
suroccidente,urbana,2775,3,376.0
suroccidente,urbana,2776,4,376.0
suroccidente,urbana,2777,2,376.0
suroccidente,urbana,2778,6,376.0
suroccidente,urbana,2779,9,379.0
suroccidente,urbana,2780,3,379.0
suroccidente,urbana,2781,3,379.0
suroccidente,urbana,2782,1,379.0
suroccidente,urbana,2783,3,379.0
suroccidente,urbana,2784,3,379.0
suroccidente,urbana,2785,6,379.0
suroccidente,urbana,2786,3,379.0
suroccidente,urbana,2787,4,379.0
suroccidente,urbana,2788,1,379.0
suroccidente,urbana,2789,3,119.0
suroccidente,urbana,2790,1,119.0
suroccidente,urbana,2791,6,119.0
suroccidente,urbana,2792,10,119.0
suroccidente,urbana,2793,4,119.0
suroccidente,urbana,2794,2,119.0
suroccidente,urbana,2795,8,119.0
suroccidente,urbana,2796,5,119.0
suroccidente,urbana,2797,2,119.0
suroccidente,urbana,2798,4,119.0
suroccidente,urbana,2799,6,241.0
suroccidente,urbana,2800,4,241.0
suroccidente,urbana,2801,2,241.0
suroccidente,urbana,2802,4,241.0
suroccidente,urbana,2803,4,241.0
suroccidente,urbana,2804,9,241.0
suroccidente,urbana,2805,6,241.0
suroccidente,urbana,2806,3,241.0
suroccidente,urbana,2807,3,241.0
suroccidente,urbana,2808,4,241.0
suroccidente,urbana,2809,3,214.0
suroccidente,urbana,2810,2,214.0
suroccidente,urbana,2811,8,214.0
suroccidente,urbana,2812,4,214.0
suroccidente,urbana,2813,6,214.0
suroccidente,urbana,2814,6,214.0
suroccidente,urbana,2815,2,214.0
suroccidente,urbana,2816,3,214.0
suroccidente,urbana,2817,4,214.0
suroccidente,urbana,2818,5,214.0
suroccidente,urbana,2819,4,214.0
suroccidente,urbana,2820,4,214.0
suroccidente,urbana,2821,7,418.0
suroccidente,urbana,2822,3,418.0
suroccidente,urbana,2823,3,418.0
suroccidente,urbana,2824,5,418.0
suroccidente,urbana,2825,2,418.0
suroccidente,urbana,2826,7,418.0
suroccidente,urbana,2827,7,418.0
suroccidente,urbana,2828,3,418.0
suroccidente,urbana,2829,4,376.0
suroccidente,urbana,2830,2,376.0
suroccidente,urbana,2831,5,376.0
suroccidente,urbana,2832,4,376.0
suroccidente,urbana,2833,7,376.0
suroccidente,urbana,2834,6,376.0
suroccidente,urbana,2835,2,376.0
suroccidente,urbana,2836,3,376.0
suroccidente,urbana,2837,5,376.0
suroccidente,urbana,2838,5,376.0
suroccidente,urbana,2839,3,469.0
suroccidente,urbana,2840,12,469.0
suroccidente,urbana,2841,8,469.0
suroccidente,urbana,2842,6,469.0
suroccidente,urbana,2843,4,469.0
suroccidente,urbana,2844,5,469.0
suroccidente,urbana,2845,6,469.0
suroccidente,urbana,2846,2,469.0
suroccidente,urbana,2847,5,469.0
suroccidente,urbana,2848,5,469.0
suroccidente,urbana,2849,5,469.0
suroccidente,urbana,2850,3,469.0
suroccidente,urbana,2851,6,257.0
suroccidente,urbana,2852,4,257.0
suroccidente,urbana,2853,4,257.0
suroccidente,urbana,2854,5,257.0
suroccidente,urbana,2855,8,257.0
suroccidente,urbana,2856,4,257.0
suroccidente,urbana,2857,7,257.0
suroccidente,urbana,2858,6,257.0
suroccidente,urbana,2859,3,257.0
suroccidente,urbana,2860,4,257.0
suroccidente,urbana,2861,3,305.0
suroccidente,urbana,2862,7,305.0
suroccidente,urbana,2863,7,305.0
suroccidente,urbana,2864,3,305.0
suroccidente,urbana,2865,5,305.0
suroccidente,urbana,2866,7,305.0
suroccidente,urbana,2867,3,305.0
suroccidente,urbana,2868,7,305.0
suroccidente,urbana,2869,6,305.0
suroccidente,urbana,2870,5,305.0
suroccidente,rural,2871,2,387.0
suroccidente,rural,2872,3,387.0
suroccidente,rural,2873,10,387.0
suroccidente,rural,2874,1,387.0
suroccidente,rural,2875,6,387.0
suroccidente,rural,2876,4,387.0
suroccidente,rural,2877,5,387.0
suroccidente,rural,2878,6,387.0
suroccidente,rural,2879,6,387.0
suroccidente,rural,2880,4,387.0
suroccidente,rural,2881,8,387.0
suroccidente,rural,2882,4,387.0
suroccidente,rural,2883,4,387.0
suroccidente,rural,2884,3,387.0
suroccidente,rural,2885,7,387.0
suroccidente,rural,2886,6,446.0
suroccidente,rural,2887,4,446.0
suroccidente,rural,2888,6,446.0
suroccidente,rural,2889,4,446.0
suroccidente,rural,2890,4,446.0
suroccidente,rural,2891,5,446.0
suroccidente,rural,2892,5,446.0
suroccidente,rural,2893,8,446.0
suroccidente,rural,2894,3,446.0
suroccidente,rural,2895,12,564.0
suroccidente,rural,2896,9,564.0
suroccidente,rural,2897,6,564.0
suroccidente,rural,2898,7,564.0
suroccidente,rural,2899,5,564.0
suroccidente,rural,2900,4,564.0
suroccidente,rural,2901,5,564.0
suroccidente,rural,2902,2,564.0
suroccidente,rural,2903,2,564.0
suroccidente,rural,2904,3,259.0
suroccidente,rural,2905,9,259.0
suroccidente,rural,2906,5,259.0
suroccidente,rural,2907,3,259.0
suroccidente,rural,2908,4,259.0
suroccidente,rural,2909,2,259.0
suroccidente,rural,2910,5,259.0
suroccidente,rural,2911,2,259.0
suroccidente,rural,2912,5,259.0
suroccidente,urbana,2913,2,384.0
suroccidente,urbana,2914,9,384.0
suroccidente,urbana,2915,7,384.0
suroccidente,urbana,2916,8,384.0
suroccidente,urbana,2917,7,384.0
suroccidente,urbana,2918,5,384.0
suroccidente,urbana,2919,7,384.0
suroccidente,urbana,2920,7,384.0
suroccidente,urbana,2921,5,384.0
suroccidente,urbana,2922,2,384.0
suroccidente,urbana,2923,4,633.0
suroccidente,urbana,2924,7,633.0
suroccidente,urbana,2925,6,633.0
suroccidente,urbana,2926,10,633.0
suroccidente,urbana,2927,8,633.0
suroccidente,urbana,2928,1,633.0
suroccidente,rural,2929,7,452.0
suroccidente,rural,2930,4,452.0
suroccidente,rural,2931,5,452.0
suroccidente,rural,2932,3,452.0
suroccidente,rural,2933,5,452.0
suroccidente,rural,2934,4,452.0
suroccidente,rural,2935,5,452.0
suroccidente,rural,2936,4,452.0
suroccidente,rural,2937,4,452.0
suroccidente,rural,2938,4,452.0
suroccidente,rural,2939,8,659.0
suroccidente,rural,2940,4,659.0
suroccidente,rural,2941,8,659.0
suroccidente,rural,2942,5,659.0
suroccidente,rural,2943,9,659.0
suroccidente,rural,2944,7,659.0
suroccidente,rural,2945,5,659.0
suroccidente,rural,2946,6,659.0
suroccidente,rural,2947,5,659.0
suroccidente,urbana,2948,4,379.0
suroccidente,urbana,2949,2,379.0
suroccidente,urbana,2950,7,379.0
suroccidente,urbana,2951,6,379.0
suroccidente,urbana,2952,7,379.0
suroccidente,urbana,2953,8,379.0
suroccidente,urbana,2954,10,379.0
suroccidente,urbana,2955,8,379.0
suroccidente,urbana,2956,4,379.0
suroccidente,urbana,2957,7,379.0
suroccidente,urbana,2958,4,379.0
suroccidente,urbana,2959,7,379.0
suroccidente,urbana,2960,3,379.0
suroccidente,rural,2961,5,1225.0
suroccidente,rural,2962,5,1225.0
suroccidente,rural,2963,2,1225.0
suroccidente,rural,2964,8,1225.0
suroccidente,rural,2965,4,1225.0
suroccidente,rural,2966,5,1225.0
suroccidente,rural,2967,3,1225.0
suroccidente,rural,2968,6,1225.0
suroccidente,rural,2969,6,832.0
suroccidente,rural,2970,13,832.0
suroccidente,rural,2971,3,832.0
suroccidente,rural,2972,3,832.0
suroccidente,rural,2973,4,832.0
suroccidente,rural,2974,8,832.0
suroccidente,rural,2975,14,832.0
suroccidente,rural,2976,4,832.0
suroccidente,rural,2977,3,832.0
suroccidente,urbana,2978,5,1047.0
suroccidente,urbana,2979,7,1047.0
suroccidente,urbana,2980,5,1047.0
suroccidente,urbana,2981,2,1047.0
suroccidente,urbana,2982,5,1047.0
suroccidente,urbana,2983,3,1047.0
suroccidente,urbana,2984,2,1047.0
suroccidente,urbana,2985,9,1047.0
suroccidente,urbana,2986,4,1047.0
suroccidente,rural,2987,11,453.0
suroccidente,rural,2988,2,453.0
suroccidente,rural,2989,9,453.0
suroccidente,rural,2990,2,453.0
suroccidente,rural,2991,3,453.0
suroccidente,rural,2992,5,453.0
suroccidente,rural,2993,7,453.0
suroccidente,rural,2994,5,453.0
suroccidente,rural,2995,5,453.0
suroccidente,rural,2996,7,453.0
suroccidente,rural,2997,4,453.0
suroccidente,rural,2998,5,453.0
suroccidente,urbana,2999,4,1011.0
suroccidente,urbana,3000,2,1011.0
suroccidente,urbana,3001,7,1011.0
suroccidente,urbana,3002,4,1011.0
suroccidente,urbana,3003,9,1011.0
suroccidente,urbana,3004,3,372.0
suroccidente,urbana,3005,3,372.0
suroccidente,urbana,3006,4,372.0
suroccidente,urbana,3007,4,372.0
suroccidente,urbana,3008,4,372.0
suroccidente,urbana,3009,5,372.0
suroccidente,urbana,3010,2,372.0
suroccidente,urbana,3011,2,372.0
suroccidente,urbana,3012,5,372.0
suroccidente,urbana,3013,5,372.0
suroccidente,urbana,3014,6,533.0
suroccidente,urbana,3015,4,533.0
suroccidente,urbana,3016,5,533.0
suroccidente,urbana,3017,9,533.0
suroccidente,urbana,3018,6,533.0
suroccidente,urbana,3019,4,533.0
suroccidente,urbana,3020,7,533.0
suroccidente,urbana,3021,5,458.0
suroccidente,urbana,3022,7,458.0
suroccidente,urbana,3023,7,458.0
suroccidente,urbana,3024,7,458.0
suroccidente,urbana,3025,6,458.0
suroccidente,urbana,3026,7,458.0
suroccidente,urbana,3027,5,458.0
suroccidente,urbana,3028,4,458.0
suroccidente,urbana,3029,11,458.0
suroccidente,urbana,3030,4,458.0
suroccidente,rural,3031,5,473.0
suroccidente,rural,3032,5,473.0
suroccidente,rural,3033,2,473.0
suroccidente,rural,3034,10,473.0
suroccidente,rural,3035,3,473.0
suroccidente,rural,3036,3,473.0
suroccidente,rural,3037,4,473.0
suroccidente,urbana,3038,5,358.0
suroccidente,urbana,3039,4,358.0
suroccidente,urbana,3040,9,358.0
suroccidente,urbana,3041,3,358.0
suroccidente,urbana,3042,10,358.0
suroccidente,urbana,3043,5,358.0
suroccidente,urbana,3044,1,358.0
suroccidente,urbana,3045,8,358.0
suroccidente,urbana,3046,6,358.0
suroccidente,urbana,3047,7,407.0
suroccidente,urbana,3048,4,407.0
suroccidente,urbana,3049,4,407.0
suroccidente,urbana,3050,6,407.0
suroccidente,urbana,3051,9,407.0
suroccidente,urbana,3052,4,407.0
suroccidente,urbana,3053,6,407.0
suroccidente,urbana,3054,7,407.0
suroccidente,urbana,3055,2,407.0
suroccidente,rural,3056,7,260.0
suroccidente,rural,3057,6,260.0
suroccidente,rural,3058,3,260.0
suroccidente,rural,3059,2,260.0
suroccidente,rural,3060,5,260.0
suroccidente,rural,3061,5,260.0
suroccidente,rural,3062,3,260.0
suroccidente,rural,3063,6,260.0
suroccidente,rural,3064,7,260.0
suroccidente,rural,3065,7,260.0
suroccidente,rural,3066,5,631.0
suroccidente,rural,3067,10,631.0
suroccidente,rural,3068,2,631.0
suroccidente,rural,3069,8,631.0
suroccidente,rural,3070,4,631.0
suroccidente,rural,3071,5,631.0
suroccidente,rural,3072,8,631.0
suroccidente,rural,3073,6,631.0
suroccidente,rural,3074,8,631.0
suroccidente,rural,3075,11,940.0
suroccidente,rural,3076,7,940.0
suroccidente,rural,3077,2,940.0
suroccidente,rural,3078,5,940.0
suroccidente,rural,3079,9,940.0
suroccidente,rural,3080,8,940.0
suroccidente,rural,3081,6,940.0
suroccidente,rural,3082,3,671.0
suroccidente,rural,3083,9,671.0
suroccidente,rural,3084,1,671.0
suroccidente,rural,3085,3,671.0
suroccidente,rural,3086,3,671.0
suroccidente,rural,3087,4,671.0
suroccidente,rural,3088,9,671.0
suroccidente,rural,3089,1,671.0
suroccidente,urbana,3090,7,584.0
suroccidente,urbana,3091,5,584.0
suroccidente,urbana,3092,2,584.0
suroccidente,urbana,3093,4,584.0
suroccidente,urbana,3094,3,584.0
suroccidente,urbana,3095,4,584.0
suroccidente,urbana,3096,7,584.0
suroccidente,urbana,3097,3,584.0
suroccidente,urbana,3098,5,584.0
suroccidente,urbana,3099,3,584.0
suroccidente,urbana,3100,3,584.0
suroccidente,rural,3101,4,380.0
suroccidente,rural,3102,4,380.0
suroccidente,rural,3103,7,380.0
suroccidente,rural,3104,10,380.0
suroccidente,rural,3105,2,380.0
suroccidente,rural,3106,2,380.0
suroccidente,rural,3107,5,380.0
suroccidente,rural,3108,6,380.0
suroccidente,rural,3109,7,380.0
suroccidente,rural,3110,6,380.0
suroccidente,rural,3111,4,380.0
suroccidente,rural,3112,5,380.0
suroccidente,rural,3113,3,372.0
suroccidente,rural,3114,10,372.0
suroccidente,rural,3115,3,372.0
suroccidente,rural,3116,5,372.0
suroccidente,rural,3117,2,372.0
suroccidente,rural,3118,7,372.0
suroccidente,rural,3119,2,372.0
suroccidente,rural,3120,7,372.0
suroccidente,rural,3121,2,372.0
suroccidente,rural,3122,5,372.0
suroccidente,rural,3123,3,372.0
suroccidente,rural,3124,8,372.0
suroccidente,rural,3125,3,372.0
suroccidente,rural,3126,5,372.0
suroccidente,rural,3127,5,502.0
suroccidente,rural,3128,4,502.0
suroccidente,rural,3129,4,502.0
suroccidente,rural,3130,6,502.0
suroccidente,rural,3131,8,502.0
suroccidente,rural,3132,6,502.0
suroccidente,rural,3133,5,502.0
suroccidente,rural,3134,3,502.0
suroccidente,rural,3135,6,502.0
suroccidente,rural,3136,6,527.0
suroccidente,rural,3137,4,527.0
suroccidente,rural,3138,6,527.0
suroccidente,rural,3139,9,527.0
suroccidente,rural,3140,7,527.0
suroccidente,rural,3141,4,527.0
suroccidente,rural,3142,5,527.0
suroccidente,rural,3143,5,527.0
suroccidente,rural,3144,6,527.0
suroccidente,rural,3145,4,527.0
suroccidente,rural,3146,4,527.0
suroccidente,urbana,3147,2,289.0
suroccidente,urbana,3148,7,289.0
suroccidente,urbana,3149,5,289.0
suroccidente,urbana,3150,5,289.0
suroccidente,urbana,3151,2,289.0
suroccidente,urbana,3152,5,289.0
suroccidente,urbana,3153,5,289.0
suroccidente,urbana,3154,7,289.0
suroccidente,urbana,3155,8,289.0
suroccidente,urbana,3156,10,289.0
suroccidente,urbana,3157,8,289.0
suroccidente,urbana,3158,4,289.0
suroccidente,urbana,3159,5,330.0
suroccidente,urbana,3160,8,330.0
suroccidente,urbana,3161,3,330.0
suroccidente,urbana,3162,7,330.0
suroccidente,urbana,3163,3,330.0
suroccidente,urbana,3164,1,330.0
suroccidente,urbana,3165,4,330.0
suroccidente,urbana,3166,4,330.0
suroccidente,urbana,3167,6,330.0
suroccidente,urbana,3168,6,330.0
suroccidente,urbana,3169,3,409.0
suroccidente,urbana,3170,4,409.0
suroccidente,urbana,3171,7,409.0
suroccidente,urbana,3172,9,409.0
suroccidente,urbana,3173,5,409.0
suroccidente,urbana,3174,3,409.0
suroccidente,urbana,3175,1,409.0
suroccidente,urbana,3176,6,409.0
suroccidente,urbana,3177,3,409.0
suroccidente,urbana,3178,8,409.0
suroccidente,urbana,3179,4,409.0
suroccidente,rural,3180,6,548.0
suroccidente,rural,3181,5,548.0
suroccidente,rural,3182,6,548.0
suroccidente,rural,3183,4,548.0
suroccidente,rural,3184,8,548.0
suroccidente,rural,3185,11,548.0
suroccidente,rural,3186,5,548.0
suroccidente,rural,3187,3,548.0
suroccidente,rural,3188,6,548.0
suroccidente,rural,3189,5,548.0
suroccidente,rural,3190,6,1741.0
suroccidente,rural,3191,8,1741.0
suroccidente,rural,3192,7,1741.0
suroccidente,rural,3193,3,1741.0
suroccidente,rural,3194,3,1741.0
suroccidente,rural,3195,9,1741.0
suroccidente,rural,3196,4,1741.0
suroccidente,rural,3197,3,1741.0
suroccidente,rural,3198,6,1741.0
suroccidente,rural,3199,7,1741.0
suroccidente,rural,3200,5,756.0
suroccidente,rural,3201,8,756.0
suroccidente,rural,3202,6,756.0
suroccidente,rural,3203,3,756.0
suroccidente,rural,3204,4,756.0
suroccidente,rural,3205,6,756.0
suroccidente,rural,3206,2,756.0
suroccidente,rural,3207,3,756.0
suroccidente,rural,3208,4,756.0
suroccidente,rural,3209,1,756.0
suroccidente,rural,3210,4,756.0
suroccidente,rural,3211,10,756.0
suroccidente,rural,3212,8,422.0
suroccidente,rural,3213,10,422.0
suroccidente,rural,3214,3,422.0
suroccidente,rural,3215,8,422.0
suroccidente,rural,3216,6,422.0
suroccidente,rural,3217,2,422.0
suroccidente,rural,3218,8,422.0
suroccidente,rural,3219,7,422.0
suroccidente,rural,3220,8,422.0
suroccidente,rural,3221,5,422.0
suroccidente,rural,3222,5,319.0
suroccidente,rural,3223,2,319.0
suroccidente,rural,3224,11,319.0
suroccidente,rural,3225,6,319.0
suroccidente,rural,3226,4,319.0
suroccidente,rural,3227,3,319.0
suroccidente,rural,3228,6,319.0
suroccidente,rural,3229,6,319.0
suroccidente,rural,3230,5,319.0
suroccidente,rural,3231,4,319.0
suroccidente,rural,3232,8,319.0
suroccidente,rural,3233,7,565.0
suroccidente,rural,3234,5,565.0
suroccidente,rural,3235,9,565.0
suroccidente,rural,3236,6,565.0
suroccidente,rural,3237,9,565.0
suroccidente,rural,3238,5,565.0
suroccidente,rural,3239,6,565.0
suroccidente,rural,3240,7,565.0
suroccidente,rural,3241,2,565.0
suroccidente,rural,3242,5,565.0
suroccidente,rural,3243,10,565.0
suroccidente,rural,3244,8,565.0
suroccidente,rural,3245,7,565.0
